STATE,ST,GUN VIOLENCE DEATHS PER CAPITA,YEAR,MEDIAN INCOME,OCCUPATION,TOTAL EMPLOYEES,LOCATION,DATE,TOTAL GUN VIOLENCE VICTIMS FROM MASS SHOOTING,TOTAL FIREARMS REPORTS AS LOST OR STOLEN,NUMBER OF REGISTERED FIREARMS
NA NA,NA,NA,2007,NA,NA,NA,"Blacksburg, Virginia",4/16/2007,55,NA,NA
NA NA,NA,NA,2007,NA,NA,NA,"Salt Lake City, Utah",2/12/2007,10,NA,NA
NA NA,NA,NA,2006,NA,NA,NA,"Lancaster County, Pennsylvania",10/2/2006,11,NA,NA
NA NA,NA,NA,2006,NA,NA,NA,"Seattle, Washington",3/25/2006,9,NA,NA
NA NA,NA,NA,2006,NA,NA,NA,"Goleta, California",1/30/2006,8,NA,NA
NA NA,NA,NA,2005,NA,NA,NA,"Red Lake, Minnesota",3/21/2005,15,NA,NA
NA NA,NA,NA,2005,NA,NA,NA,"Brookfield, Wisconsin",3/12/2005,11,NA,NA
NA NA,NA,NA,2004,NA,NA,NA,"Columbus, Ohio",12/8/2004,12,NA,NA
NA NA,NA,NA,2003,NA,NA,NA,"Meridian, Mississippi",7/8/2003,15,NA,NA
NA NA,NA,NA,2001,NA,NA,NA,"Melrose Park, Illinois",2/5/2001,9,NA,NA
NA NA,NA,NA,2000,NA,NA,NA,"Wakefield, Massachusetts",12/26/2000,7,NA,NA
NA NA,NA,NA,1999,NA,NA,NA,"Tampa, Florida",12/30/1999,8,NA,NA
NA NA,NA,NA,1999,NA,NA,NA,"Honolulu, Hawaii",11/2/1999,7,NA,NA
NA NA,NA,NA,1999,NA,NA,NA,"Fort Worth, Texas",9/15/1999,15,NA,NA
NA NA,NA,NA,1999,NA,NA,NA,"Atlanta, Georgia",7/29/1999,22,NA,NA
NA NA,NA,NA,1999,NA,NA,NA,"Littleton, Colorado",4/20/1999,37,NA,NA
NA NA,NA,NA,1998,NA,NA,NA,"Springfield, Oregon",5/21/1998,29,NA,NA
NA NA,NA,NA,1998,NA,NA,NA,"Jonesboro, Arkansas",3/24/1998,15,NA,NA
NA NA,NA,NA,1998,NA,NA,NA,"Newington, Connecticut",3/6/1998,6,NA,NA
NA NA,NA,NA,1997,NA,NA,NA,"Orange, California",12/18/1997,7,NA,NA
NA NA,NA,NA,1997,NA,NA,NA,"Aiken, South Carolina",9/15/1997,7,NA,NA
NA NA,NA,NA,1996,NA,NA,NA,"Fort Lauderdale, Florida",2/9/1996,7,NA,NA
NA NA,NA,NA,1995,NA,NA,NA,"Corpus Christi, Texas",4/3/1995,6,NA,NA
NA NA,NA,NA,1994,NA,NA,NA,"Fairchild Air Force Base, Washington",6/20/1994,28,NA,NA
NA NA,NA,NA,1993,NA,NA,NA,"Aurora, Colorado",12/14/1993,5,NA,NA
NA NA,NA,NA,1993,NA,NA,NA,"Garden City, New York",12/7/1993,25,NA,NA
NA NA,NA,NA,1993,NA,NA,NA,"Fayetteville, North Carolina",8/6/1993,12,NA,NA
NA NA,NA,NA,1993,NA,NA,NA,"San Francisco, California",7/1/1993,15,NA,NA
NA NA,NA,NA,1992,NA,NA,NA,"Watkins Glen, New York",10/15/1992,5,NA,NA
NA NA,NA,NA,1992,NA,NA,NA,"Olivehurst, California",5/1/1992,14,NA,NA
NA NA,NA,NA,1991,NA,NA,NA,"Royal Oak, Michigan",11/14/1991,10,NA,NA
NA NA,NA,NA,1991,NA,NA,NA,"Iowa City, Iowa",11/1/1991,7,NA,NA
NA NA,NA,NA,1991,NA,NA,NA,"Killeen, Texas",10/16/1991,44,NA,NA
NA NA,NA,NA,1990,NA,NA,NA,"Jacksonville, Florida",6/18/1990,14,NA,NA
NA NA,NA,NA,1989,NA,NA,NA,"Louisville, Kentucky",9/14/1989,21,NA,NA
NA NA,NA,NA,1989,NA,NA,NA,"Stockton, California",1/17/1989,35,NA,NA
NA NA,NA,NA,1988,NA,NA,NA,"Sunnyvale, California",2/16/1988,11,NA,NA
NA NA,NA,NA,1987,NA,NA,NA,"Palm Bay, Florida",4/23/1987,20,NA,NA
NA NA,NA,NA,1986,NA,NA,NA,"Edmond, Oklahoma",8/20/1986,21,NA,NA
NA NA,NA,NA,1984,NA,NA,NA,"San Ysidro, California",7/18/1984,41,NA,NA
NA NA,NA,NA,1984,NA,NA,NA,"Dallas, Texas",6/29/1984,7,NA,NA
NA NA,NA,NA,1982,NA,NA,NA,"Miami, Florida",8/20/1982,11,NA,NA
Alabama NA,AL,NA,2012,NA,NA,NA,NA,NA,NA,6084,76159
Alabama NA,AL,NA,2013,NA,NA,NA,NA,NA,NA,882,94721
Alabama NA,AL,NA,2014,NA,NA,NA,NA,NA,NA,582,96744
Alabama NA,AL,NA,2015,NA,NA,NA,NA,NA,NA,481,114419
Alabama NA,AL,NA,2016,NA,NA,NA,NA,NA,NA,1182,134687
Alabama NA,AL,NA,2017,NA,NA,NA,NA,NA,NA,722,161641
Alabama NA,AL,NA,2011,NA,NA,NA,NA,NA,NA,NA,64027
Alabama NA,AL,NA,2018,NA,NA,NA,NA,NA,NA,NA,163398
Alaska NA,AK,NA,2012,NA,NA,NA,NA,NA,NA,717,8939
Alaska NA,AK,NA,2013,NA,NA,NA,NA,NA,NA,44,10000
Alaska NA,AK,NA,2014,NA,NA,NA,NA,NA,NA,89,11167
Alaska NA,AK,NA,2015,NA,NA,NA,NA,NA,NA,141,12424
Alaska NA,AK,NA,2016,NA,NA,NA,NA,NA,NA,58,13439
Alaska NA,AK,NA,2017,NA,NA,NA,NA,NA,NA,57,15824
Alaska NA,AK,NA,2011,NA,NA,NA,NA,NA,NA,NA,8018
Alaska NA,AK,NA,2018,NA,NA,NA,NA,NA,NA,NA,17572
Arizona NA,AZ,NA,2012,NA,NA,NA,NA,NA,NA,5431,56706
Arizona NA,AZ,NA,2013,NA,NA,NA,NA,NA,NA,718,59558
Arizona NA,AZ,NA,2014,NA,NA,NA,NA,NA,NA,347,62527
Arizona NA,AZ,NA,2015,NA,NA,NA,NA,NA,NA,208,65425
Arizona NA,AZ,NA,2016,NA,NA,NA,NA,NA,NA,457,69500
Arizona NA,AZ,NA,2017,NA,NA,NA,NA,NA,NA,609,79841
Arizona NA,AZ,NA,2011,NA,NA,NA,NA,NA,NA,NA,55844
Arizona NA,AZ,NA,2018,NA,NA,NA,NA,NA,NA,NA,84045
Arkansas NA,AR,NA,2012,NA,NA,NA,NA,NA,NA,4091,108347
Arkansas NA,AR,NA,2013,NA,NA,NA,NA,NA,NA,305,115699
Arkansas NA,AR,NA,2014,NA,NA,NA,NA,NA,NA,317,123130
Arkansas NA,AR,NA,2015,NA,NA,NA,NA,NA,NA,2851,136115
Arkansas NA,AR,NA,2016,NA,NA,NA,NA,NA,NA,257,145248
Arkansas NA,AR,NA,2017,NA,NA,NA,NA,NA,NA,456,179738
Arkansas NA,AR,NA,2011,NA,NA,NA,NA,NA,NA,NA,100005
Arkansas NA,AR,NA,2018,NA,NA,NA,NA,NA,NA,NA,185776
California NA,CA,NA,2012,NA,NA,NA,NA,NA,NA,10649,268479
California NA,CA,NA,2013,NA,NA,NA,NA,NA,NA,286,283913
California NA,CA,NA,2014,NA,NA,NA,NA,NA,NA,405,292877
California NA,CA,NA,2015,NA,NA,NA,NA,NA,NA,470,312264
California NA,CA,NA,2016,NA,NA,NA,NA,NA,NA,1163,324417
California NA,CA,NA,2017,NA,NA,NA,NA,NA,NA,389,344622
California NA,CA,NA,2011,NA,NA,NA,NA,NA,NA,NA,242766
California NA,CA,NA,2018,NA,NA,NA,NA,NA,NA,NA,358223
Colorado NA,CO,NA,2012,NA,NA,NA,NA,NA,NA,2609,54475
Colorado NA,CO,NA,2013,NA,NA,NA,NA,NA,NA,141,60171
Colorado NA,CO,NA,2014,NA,NA,NA,NA,NA,NA,548,63178
Colorado NA,CO,NA,2015,NA,NA,NA,NA,NA,NA,237,71452
Colorado NA,CO,NA,2016,NA,NA,NA,NA,NA,NA,319,77878
Colorado NA,CO,NA,2017,NA,NA,NA,NA,NA,NA,1015,92435
Colorado NA,CO,NA,2011,NA,NA,NA,NA,NA,NA,NA,48783
Colorado NA,CO,NA,2018,NA,NA,NA,NA,NA,NA,NA,100162
Connecticut NA,CT,NA,2012,NA,NA,NA,NA,NA,NA,974,39750
Connecticut NA,CT,NA,2013,NA,NA,NA,NA,NA,NA,150,39950
Connecticut NA,CT,NA,2014,NA,NA,NA,NA,NA,NA,715,40740
Connecticut NA,CT,NA,2015,NA,NA,NA,NA,NA,NA,319,49877
Connecticut NA,CT,NA,2016,NA,NA,NA,NA,NA,NA,35,63576
Connecticut NA,CT,NA,2017,NA,NA,NA,NA,NA,NA,1464,82400
Connecticut NA,CT,NA,2011,NA,NA,NA,NA,NA,NA,NA,39386
Connecticut NA,CT,NA,2018,NA,NA,NA,NA,NA,NA,NA,68297
Delaware NA,DE,NA,2012,NA,NA,NA,NA,NA,NA,344,3687
Delaware NA,DE,NA,2013,NA,NA,NA,NA,NA,NA,65,3832
Delaware NA,DE,NA,2014,NA,NA,NA,NA,NA,NA,15,3907
Delaware NA,DE,NA,2015,NA,NA,NA,NA,NA,NA,25,4087
Delaware NA,DE,NA,2016,NA,NA,NA,NA,NA,NA,52,4408
Delaware NA,DE,NA,2017,NA,NA,NA,NA,NA,NA,40,4852
Delaware NA,DE,NA,2011,NA,NA,NA,NA,NA,NA,NA,3304
Delaware NA,DE,NA,2018,NA,NA,NA,NA,NA,NA,NA,4984
Florida NA,FL,NA,2012,NA,NA,NA,NA,NA,NA,12571,175528
Florida NA,FL,NA,2013,NA,NA,NA,NA,NA,NA,566,187763
Florida NA,FL,NA,2014,NA,NA,NA,NA,NA,NA,173,199828
Florida NA,FL,NA,2015,NA,NA,NA,NA,NA,NA,700,254391
Florida NA,FL,NA,2016,NA,NA,NA,NA,NA,NA,1260,277227
Florida NA,FL,NA,2017,NA,NA,NA,NA,NA,NA,896,343288
Florida NA,FL,NA,2011,NA,NA,NA,NA,NA,NA,NA,156971
Florida NA,FL,NA,2018,NA,NA,NA,NA,NA,NA,NA,377207
Georgia NA,GA,NA,2012,NA,NA,NA,NA,NA,NA,12906,114110
Georgia NA,GA,NA,2013,NA,NA,NA,NA,NA,NA,899,135024
Georgia NA,GA,NA,2014,NA,NA,NA,NA,NA,NA,914,145412
Georgia NA,GA,NA,2015,NA,NA,NA,NA,NA,NA,683,168162
Georgia NA,GA,NA,2016,NA,NA,NA,NA,NA,NA,1530,165523
Georgia NA,GA,NA,2017,NA,NA,NA,NA,NA,NA,871,190050
Georgia NA,GA,NA,2011,NA,NA,NA,NA,NA,NA,NA,106001
Georgia NA,GA,NA,2018,NA,NA,NA,NA,NA,NA,NA,203396
Hawaii NA,HI,NA,2012,NA,NA,NA,NA,NA,NA,148,6185
Hawaii NA,HI,NA,2013,NA,NA,NA,NA,NA,NA,19,6954
Hawaii NA,HI,NA,2014,NA,NA,NA,NA,NA,NA,21,7105
Hawaii NA,HI,NA,2015,NA,NA,NA,NA,NA,NA,5,7403
Hawaii NA,HI,NA,2016,NA,NA,NA,NA,NA,NA,3,7571
Hawaii NA,HI,NA,2017,NA,NA,NA,NA,NA,NA,5,7859
Hawaii NA,HI,NA,2011,NA,NA,NA,NA,NA,NA,NA,5692
Hawaii NA,HI,NA,2018,NA,NA,NA,NA,NA,NA,NA,8018
Idaho NA,ID,NA,2012,NA,NA,NA,NA,NA,NA,1087,17455
Idaho NA,ID,NA,2013,NA,NA,NA,NA,NA,NA,70,18439
Idaho NA,ID,NA,2014,NA,NA,NA,NA,NA,NA,118,18880
Idaho NA,ID,NA,2015,NA,NA,NA,NA,NA,NA,103,31117
Idaho NA,ID,NA,2016,NA,NA,NA,NA,NA,NA,133,22238
Idaho NA,ID,NA,2017,NA,NA,NA,NA,NA,NA,79,28494
Idaho NA,ID,NA,2011,NA,NA,NA,NA,NA,NA,NA,16408
Idaho NA,ID,NA,2018,NA,NA,NA,NA,NA,NA,NA,31587
Illinois NA,IL,NA,2012,NA,NA,NA,NA,NA,NA,3302,30319
Illinois NA,IL,NA,2013,NA,NA,NA,NA,NA,NA,481,34932
Illinois NA,IL,NA,2014,NA,NA,NA,NA,NA,NA,196,39019
Illinois NA,IL,NA,2015,NA,NA,NA,NA,NA,NA,200,44560
Illinois NA,IL,NA,2016,NA,NA,NA,NA,NA,NA,377,42924
Illinois NA,IL,NA,2017,NA,NA,NA,NA,NA,NA,372,49566
Illinois NA,IL,NA,2011,NA,NA,NA,NA,NA,NA,NA,27087
Illinois NA,IL,NA,2018,NA,NA,NA,NA,NA,NA,NA,52527
Indiana NA,IN,NA,2012,NA,NA,NA,NA,NA,NA,4774,112931
Indiana NA,IN,NA,2013,NA,NA,NA,NA,NA,NA,287,117373
Indiana NA,IN,NA,2014,NA,NA,NA,NA,NA,NA,603,118295
Indiana NA,IN,NA,2015,NA,NA,NA,NA,NA,NA,399,121421
Indiana NA,IN,NA,2016,NA,NA,NA,NA,NA,NA,551,138825
Indiana NA,IN,NA,2017,NA,NA,NA,NA,NA,NA,296,146487
Indiana NA,IN,NA,2011,NA,NA,NA,NA,NA,NA,NA,108170
Indiana NA,IN,NA,2018,NA,NA,NA,NA,NA,NA,NA,144428
Iowa NA,IA,NA,2012,NA,NA,NA,NA,NA,NA,922,80736
Iowa NA,IA,NA,2013,NA,NA,NA,NA,NA,NA,71,90174
Iowa NA,IA,NA,2014,NA,NA,NA,NA,NA,NA,111,92700
Iowa NA,IA,NA,2015,NA,NA,NA,NA,NA,NA,295,100386
Iowa NA,IA,NA,2016,NA,NA,NA,NA,NA,NA,163,103758
Iowa NA,IA,NA,2017,NA,NA,NA,NA,NA,NA,275,114019
Iowa NA,IA,NA,2011,NA,NA,NA,NA,NA,NA,NA,71807
Iowa NA,IA,NA,2018,NA,NA,NA,NA,NA,NA,NA,119770
Kansas NA,KS,NA,2012,NA,NA,NA,NA,NA,NA,1788,27553
Kansas NA,KS,NA,2013,NA,NA,NA,NA,NA,NA,114,30323
Kansas NA,KS,NA,2014,NA,NA,NA,NA,NA,NA,224,31926
Kansas NA,KS,NA,2015,NA,NA,NA,NA,NA,NA,120,34826
Kansas NA,KS,NA,2016,NA,NA,NA,NA,NA,NA,163,37908
Kansas NA,KS,NA,2017,NA,NA,NA,NA,NA,NA,273,52634
Kansas NA,KS,NA,2011,NA,NA,NA,NA,NA,NA,NA,25024
Kansas NA,KS,NA,2018,NA,NA,NA,NA,NA,NA,NA,57028
Kentucky NA,KY,NA,2012,NA,NA,NA,NA,NA,NA,3719,49024
Kentucky NA,KY,NA,2013,NA,NA,NA,NA,NA,NA,3727,55670
Kentucky NA,KY,NA,2014,NA,NA,NA,NA,NA,NA,454,59240
Kentucky NA,KY,NA,2015,NA,NA,NA,NA,NA,NA,184,63628
Kentucky NA,KY,NA,2016,NA,NA,NA,NA,NA,NA,602,72199
Kentucky NA,KY,NA,2017,NA,NA,NA,NA,NA,NA,1081,81068
Kentucky NA,KY,NA,2011,NA,NA,NA,NA,NA,NA,NA,40500
Kentucky NA,KY,NA,2018,NA,NA,NA,NA,NA,NA,NA,85763
Louisiana NA,LA,NA,2012,NA,NA,NA,NA,NA,NA,5163,58964
Louisiana NA,LA,NA,2013,NA,NA,NA,NA,NA,NA,270,63602
Louisiana NA,LA,NA,2014,NA,NA,NA,NA,NA,NA,207,69668
Louisiana NA,LA,NA,2015,NA,NA,NA,NA,NA,NA,332,80605
Louisiana NA,LA,NA,2016,NA,NA,NA,NA,NA,NA,378,89015
Louisiana NA,LA,NA,2017,NA,NA,NA,NA,NA,NA,220,116831
Louisiana NA,LA,NA,2011,NA,NA,NA,NA,NA,NA,NA,55883
Louisiana NA,LA,NA,2018,NA,NA,NA,NA,NA,NA,NA,117356
Maine NA,ME,NA,2012,NA,NA,NA,NA,NA,NA,450,26151
Maine NA,ME,NA,2013,NA,NA,NA,NA,NA,NA,34,30858
Maine NA,ME,NA,2014,NA,NA,NA,NA,NA,NA,102,32682
Maine NA,ME,NA,2015,NA,NA,NA,NA,NA,NA,4,34433
Maine NA,ME,NA,2016,NA,NA,NA,NA,NA,NA,89,32629
Maine NA,ME,NA,2017,NA,NA,NA,NA,NA,NA,285,37152
Maine NA,ME,NA,2011,NA,NA,NA,NA,NA,NA,NA,26061
Maine NA,ME,NA,2018,NA,NA,NA,NA,NA,NA,NA,40030
Maryland NA,MD,NA,2012,NA,NA,NA,NA,NA,NA,1964,82187
Maryland NA,MD,NA,2013,NA,NA,NA,NA,NA,NA,93,86869
Maryland NA,MD,NA,2014,NA,NA,NA,NA,NA,NA,231,88732
Maryland NA,MD,NA,2015,NA,NA,NA,NA,NA,NA,122,94619
Maryland NA,MD,NA,2016,NA,NA,NA,NA,NA,NA,169,97447
Maryland NA,MD,NA,2017,NA,NA,NA,NA,NA,NA,305,103109
Maryland NA,MD,NA,2011,NA,NA,NA,NA,NA,NA,NA,74021
Maryland NA,MD,NA,2018,NA,NA,NA,NA,NA,NA,NA,115463
Massachusetts NA,MA,NA,2012,NA,NA,NA,NA,NA,NA,690,10871
Massachusetts NA,MA,NA,2013,NA,NA,NA,NA,NA,NA,216,11253
Massachusetts NA,MA,NA,2014,NA,NA,NA,NA,NA,NA,292,11509
Massachusetts NA,MA,NA,2015,NA,NA,NA,NA,NA,NA,40,12545
Massachusetts NA,MA,NA,2016,NA,NA,NA,NA,NA,NA,197,13402
Massachusetts NA,MA,NA,2017,NA,NA,NA,NA,NA,NA,186,15371
Massachusetts NA,MA,NA,2011,NA,NA,NA,NA,NA,NA,NA,10376
Massachusetts NA,MA,NA,2018,NA,NA,NA,NA,NA,NA,NA,17121
Michigan NA,MI,NA,2012,NA,NA,NA,NA,NA,NA,4962,36080
Michigan NA,MI,NA,2013,NA,NA,NA,NA,NA,NA,649,41232
Michigan NA,MI,NA,2014,NA,NA,NA,NA,NA,NA,114,42855
Michigan NA,MI,NA,2015,NA,NA,NA,NA,NA,NA,185,47791
Michigan NA,MI,NA,2016,NA,NA,NA,NA,NA,NA,418,52222
Michigan NA,MI,NA,2017,NA,NA,NA,NA,NA,NA,283,65742
Michigan NA,MI,NA,2011,NA,NA,NA,NA,NA,NA,NA,33050
Michigan NA,MI,NA,2018,NA,NA,NA,NA,NA,NA,NA,71678
Minnesota NA,MN,NA,2012,NA,NA,NA,NA,NA,NA,1353,48340
Minnesota NA,MN,NA,2013,NA,NA,NA,NA,NA,NA,109,51150
Minnesota NA,MN,NA,2014,NA,NA,NA,NA,NA,NA,187,51658
Minnesota NA,MN,NA,2015,NA,NA,NA,NA,NA,NA,120,58239
Minnesota NA,MN,NA,2016,NA,NA,NA,NA,NA,NA,185,63999
Minnesota NA,MN,NA,2017,NA,NA,NA,NA,NA,NA,73,79307
Minnesota NA,MN,NA,2011,NA,NA,NA,NA,NA,NA,NA,47116
Minnesota NA,MN,NA,2018,NA,NA,NA,NA,NA,NA,NA,87019
Mississippi NA,MS,NA,2012,NA,NA,NA,NA,NA,NA,3439,43589
Mississippi NA,MS,NA,2013,NA,NA,NA,NA,NA,NA,320,48318
Mississippi NA,MS,NA,2014,NA,NA,NA,NA,NA,NA,379,51550
Mississippi NA,MS,NA,2015,NA,NA,NA,NA,NA,NA,386,58475
Mississippi NA,MS,NA,2016,NA,NA,NA,NA,NA,NA,311,62914
Mississippi NA,MS,NA,2017,NA,NA,NA,NA,NA,NA,374,72996
Mississippi NA,MS,NA,2011,NA,NA,NA,NA,NA,NA,NA,39407
Mississippi NA,MS,NA,2018,NA,NA,NA,NA,NA,NA,NA,78660
Missouri NA,MO,NA,2012,NA,NA,NA,NA,NA,NA,4662,15724
Missouri NA,MO,NA,2013,NA,NA,NA,NA,NA,NA,302,18705
Missouri NA,MO,NA,2014,NA,NA,NA,NA,NA,NA,386,20389
Missouri NA,MO,NA,2015,NA,NA,NA,NA,NA,NA,313,24081
Missouri NA,MO,NA,2016,NA,NA,NA,NA,NA,NA,381,27408
Missouri NA,MO,NA,2017,NA,NA,NA,NA,NA,NA,467,35494
Missouri NA,MO,NA,2011,NA,NA,NA,NA,NA,NA,NA,13575
Missouri NA,MO,NA,2018,NA,NA,NA,NA,NA,NA,NA,39331
Montana NA,MT,NA,2012,NA,NA,NA,NA,NA,NA,911,8293
Montana NA,MT,NA,2013,NA,NA,NA,NA,NA,NA,302,10364
Montana NA,MT,NA,2014,NA,NA,NA,NA,NA,NA,213,11461
Montana NA,MT,NA,2015,NA,NA,NA,NA,NA,NA,118,12798
Montana NA,MT,NA,2016,NA,NA,NA,NA,NA,NA,117,15900
Montana NA,MT,NA,2017,NA,NA,NA,NA,NA,NA,176,22133
Montana NA,MT,NA,2011,NA,NA,NA,NA,NA,NA,NA,7252
Montana NA,MT,NA,2018,NA,NA,NA,NA,NA,NA,NA,20326
Nebraska NA,NE,NA,2012,NA,NA,NA,NA,NA,NA,670,95060
Nebraska NA,NE,NA,2013,NA,NA,NA,NA,NA,NA,134,105506
Nebraska NA,NE,NA,2014,NA,NA,NA,NA,NA,NA,12,109388
Nebraska NA,NE,NA,2015,NA,NA,NA,NA,NA,NA,22,122288
Nebraska NA,NE,NA,2016,NA,NA,NA,NA,NA,NA,204,131539
Nebraska NA,NE,NA,2017,NA,NA,NA,NA,NA,NA,67,152238
Nebraska NA,NE,NA,2011,NA,NA,NA,NA,NA,NA,NA,86827
Nebraska NA,NE,NA,2018,NA,NA,NA,NA,NA,NA,NA,165170
Nevada NA,NV,NA,2012,NA,NA,NA,NA,NA,NA,2288,5581
Nevada NA,NV,NA,2013,NA,NA,NA,NA,NA,NA,33,6285
Nevada NA,NV,NA,2014,NA,NA,NA,NA,NA,NA,62,6863
Nevada NA,NV,NA,2015,NA,NA,NA,NA,NA,NA,148,8122
Nevada NA,NV,NA,2016,NA,NA,NA,NA,NA,NA,203,9460
Nevada NA,NV,NA,2017,NA,NA,NA,NA,NA,NA,476,13272
Nevada NA,NV,NA,2011,NA,NA,NA,NA,NA,NA,NA,4627
Nevada NA,NV,NA,2018,NA,NA,NA,NA,NA,NA,NA,15440
New Hampshire NA,NH,NA,2012,NA,NA,NA,NA,NA,NA,435,11770
New Hampshire NA,NH,NA,2013,NA,NA,NA,NA,NA,NA,269,13096
New Hampshire NA,NH,NA,2014,NA,NA,NA,NA,NA,NA,151,13864
New Hampshire NA,NH,NA,2015,NA,NA,NA,NA,NA,NA,33,15956
New Hampshire NA,NH,NA,2016,NA,NA,NA,NA,NA,NA,154,18011
New Hampshire NA,NH,NA,2017,NA,NA,NA,NA,NA,NA,80,22234
New Hampshire NA,NH,NA,2011,NA,NA,NA,NA,NA,NA,NA,10660
New Hampshire NA,NH,NA,2018,NA,NA,NA,NA,NA,NA,NA,25092
New Jersey NA,NJ,NA,2012,NA,NA,NA,NA,NA,NA,1604,18376
New Jersey NA,NJ,NA,2013,NA,NA,NA,NA,NA,NA,23,18089
New Jersey NA,NJ,NA,2014,NA,NA,NA,NA,NA,NA,2,19284
New Jersey NA,NJ,NA,2015,NA,NA,NA,NA,NA,NA,17,23061
New Jersey NA,NJ,NA,2016,NA,NA,NA,NA,NA,NA,10,29821
New Jersey NA,NJ,NA,2017,NA,NA,NA,NA,NA,NA,5,64135
New Jersey NA,NJ,NA,2011,NA,NA,NA,NA,NA,NA,NA,12855
New Jersey NA,NJ,NA,2018,NA,NA,NA,NA,NA,NA,NA,59140
New Mexico NA,NM,NA,2012,NA,NA,NA,NA,NA,NA,2198,48989
New Mexico NA,NM,NA,2013,NA,NA,NA,NA,NA,NA,25,50712
New Mexico NA,NM,NA,2014,NA,NA,NA,NA,NA,NA,60,51670
New Mexico NA,NM,NA,2015,NA,NA,NA,NA,NA,NA,209,54612
New Mexico NA,NM,NA,2016,NA,NA,NA,NA,NA,NA,146,55672
New Mexico NA,NM,NA,2017,NA,NA,NA,NA,NA,NA,122,57507
New Mexico NA,NM,NA,2011,NA,NA,NA,NA,NA,NA,NA,46605
New Mexico NA,NM,NA,2018,NA,NA,NA,NA,NA,NA,NA,59629
New York NA,NY,NA,2012,NA,NA,NA,NA,NA,NA,2839,69371
New York NA,NY,NA,2013,NA,NA,NA,NA,NA,NA,29,78495
New York NA,NY,NA,2014,NA,NA,NA,NA,NA,NA,4017,84471
New York NA,NY,NA,2015,NA,NA,NA,NA,NA,NA,312,89220
New York NA,NY,NA,2016,NA,NA,NA,NA,NA,NA,191,92251
New York NA,NY,NA,2017,NA,NA,NA,NA,NA,NA,629,97580
New York NA,NY,NA,2011,NA,NA,NA,NA,NA,NA,NA,59789
New York NA,NY,NA,2018,NA,NA,NA,NA,NA,NA,NA,101182
North Carolina NA,NC,NA,2012,NA,NA,NA,NA,NA,NA,9320,48359
North Carolina NA,NC,NA,2013,NA,NA,NA,NA,NA,NA,292,51524
North Carolina NA,NC,NA,2014,NA,NA,NA,NA,NA,NA,548,54436
North Carolina NA,NC,NA,2015,NA,NA,NA,NA,NA,NA,532,64090
North Carolina NA,NC,NA,2016,NA,NA,NA,NA,NA,NA,680,67785
North Carolina NA,NC,NA,2017,NA,NA,NA,NA,NA,NA,614,76888
North Carolina NA,NC,NA,2011,NA,NA,NA,NA,NA,NA,NA,40008
North Carolina NA,NC,NA,2018,NA,NA,NA,NA,NA,NA,NA,87148
North Dakota NA,ND,NA,2012,NA,NA,NA,NA,NA,NA,273,55105
North Dakota NA,ND,NA,2013,NA,NA,NA,NA,NA,NA,12,61332
North Dakota NA,ND,NA,2014,NA,NA,NA,NA,NA,NA,75,64353
North Dakota NA,ND,NA,2015,NA,NA,NA,NA,NA,NA,45,69680
North Dakota NA,ND,NA,2016,NA,NA,NA,NA,NA,NA,47,70406
North Dakota NA,ND,NA,2017,NA,NA,NA,NA,NA,NA,88,76207
North Dakota NA,ND,NA,2011,NA,NA,NA,NA,NA,NA,NA,51300
North Dakota NA,ND,NA,2018,NA,NA,NA,NA,NA,NA,NA,78141
Ohio NA,OH,NA,2012,NA,NA,NA,NA,NA,NA,6860,108574
Ohio NA,OH,NA,2013,NA,NA,NA,NA,NA,NA,372,128523
Ohio NA,OH,NA,2014,NA,NA,NA,NA,NA,NA,313,131990
Ohio NA,OH,NA,2015,NA,NA,NA,NA,NA,NA,73,135267
Ohio NA,OH,NA,2016,NA,NA,NA,NA,NA,NA,985,143234
Ohio NA,OH,NA,2017,NA,NA,NA,NA,NA,NA,501,173405
Ohio NA,OH,NA,2011,NA,NA,NA,NA,NA,NA,NA,98616
Ohio NA,OH,NA,2018,NA,NA,NA,NA,NA,NA,NA,173315
Oklahoma NA,OK,NA,2012,NA,NA,NA,NA,NA,NA,4695,37307
Oklahoma NA,OK,NA,2013,NA,NA,NA,NA,NA,NA,57,47497
Oklahoma NA,OK,NA,2014,NA,NA,NA,NA,NA,NA,211,47419
Oklahoma NA,OK,NA,2015,NA,NA,NA,NA,NA,NA,266,58213
Oklahoma NA,OK,NA,2016,NA,NA,NA,NA,NA,NA,187,64063
Oklahoma NA,OK,NA,2017,NA,NA,NA,NA,NA,NA,285,71269
Oklahoma NA,OK,NA,2011,NA,NA,NA,NA,NA,NA,NA,29522
Oklahoma NA,OK,NA,2018,NA,NA,NA,NA,NA,NA,NA,74615
Oregon NA,OR,NA,2012,NA,NA,NA,NA,NA,NA,2491,38917
Oregon NA,OR,NA,2013,NA,NA,NA,NA,NA,NA,37,42857
Oregon NA,OR,NA,2014,NA,NA,NA,NA,NA,NA,74,44811
Oregon NA,OR,NA,2015,NA,NA,NA,NA,NA,NA,230,48751
Oregon NA,OR,NA,2016,NA,NA,NA,NA,NA,NA,445,51923
Oregon NA,OR,NA,2017,NA,NA,NA,NA,NA,NA,938,61383
Oregon NA,OR,NA,2011,NA,NA,NA,NA,NA,NA,NA,35718
Oregon NA,OR,NA,2018,NA,NA,NA,NA,NA,NA,NA,66346
